Time(s),Time(ms),AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
5.360,1195540,8.801085,3.581726,4.462792,-0.024115,-0.017453,0.161210
5.380,1195560,8.887277,3.533842,4.309563,0.010525,0.004930,0.150285
5.400,1195580,9.198523,3.471592,4.017470,0.046498,0.017453,0.154815
5.420,1195600,9.255983,3.452439,3.768473,0.084469,0.024781,0.185458
5.440,1195620,9.155427,3.275268,3.548207,0.165074,0.026646,0.256204
5.460,1195640,8.911219,3.275268,3.620033,0.206908,0.073677,0.331213
5.480,1195660,8.738836,3.299210,3.902549,0.261533,0.148020,0.342404
5.500,1195680,8.446744,3.251326,4.261679,0.290444,0.228225,0.284715
5.520,1195700,8.585608,3.227384,4.438850,0.279519,0.289645,0.177730
5.540,1195720,8.968679,3.064578,4.462792,0.254205,0.310695,0.080338
5.560,1195740,9.275137,2.906561,4.486734,0.209306,0.265397,0.017853
5.580,1195760,9.528923,2.877831,4.448427,0.170936,0.191587,0.002798
5.600,1195780,9.399636,2.868254,4.362236,0.127902,0.126836,0.029044
5.620,1195800,8.858546,2.825158,4.122815,0.101522,0.070346,0.057822
5.640,1195820,8.935161,2.734178,4.036624,0.100323,-0.008394,0.064884
5.660,1195840,9.437943,2.561796,3.869030,0.099657,-0.089531,0.136962
5.680,1195860,9.323022,2.681506,3.816358,0.062885,-0.144289,0.221430
5.700,1195880,8.547300,2.758120,3.811569,0.006395,-0.079139,0.229024
5.720,1195900,7.575254,2.695871,3.782839,-0.013190,0.005329,0.187456
5.740,1195920,7.268796,2.801216,4.180276,-0.017054,0.086201,0.057023
5.760,1195940,7.149086,2.729390,4.362236,-0.028778,0.210106,-0.075009
5.780,1195960,7.747637,2.772485,4.338294,-0.067948,0.216900,-0.206642
5.800,1195980,7.762002,2.279280,3.778050,-0.103254,0.242481,-0.213836
5.820,1196000,6.311116,2.063802,3.615245,-0.168671,0.181594,-0.128568
5.840,1196020,5.521029,2.446874,3.892972,-0.185058,0.117110,-0.102188
5.860,1196040,4.754885,2.561796,4.232949,-0.168404,0.137361,-0.158145
5.880,1196060,5.181053,2.427721,4.118027,-0.156547,0.060221,-0.158945
5.900,1196080,6.962338,2.293645,3.610456,-0.152550,-0.108583,-0.072744
5.920,1196100,7.570466,2.403779,3.543418,-0.185191,-0.194118,0.012257
5.940,1196120,7.417237,2.695871,4.017470,-0.199047,-0.206642,0.030377
5.960,1196140,5.559336,2.446874,4.079720,-0.230224,-0.067282,0.032109
5.980,1196160,5.980716,2.456451,4.098873,-0.229557,-0.151484,0.025714
6.000,1196180,8.863335,2.585738,3.371036,-0.196116,-0.289378,0.041835
6.020,1196200,9.696517,2.997540,3.744531,-0.236619,-0.286314,0.064617
6.040,1196220,8.025364,3.179500,4.481946,-0.245145,-0.141758,0.027179
6.060,1196240,7.129933,2.892196,4.687847,-0.232489,-0.004263,-0.033175
6.080,1196260,8.259995,2.734178,4.113238,-0.204110,0.036505,-0.011858
6.100,1196280,8.887277,3.198653,3.950433,-0.192519,0.061286,-0.019851
6.120,1196300,8.279149,3.931279,4.572925,-0.119508,0.141891,-0.181194
6.140,1196320,7.718906,3.964798,5.286397,0.025314,0.355994,-0.403691
6.160,1196340,8.322245,3.366248,5.439626,0.129634,0.606469,-0.453919
6.180,1196360,9.361329,3.576937,5.023035,0.061819,0.728508,-0.342404
6.200,1196380,10.055647,4.419696,5.420473,0.040236,0.614196,-0.291377
6.220,1196400,10.017340,4.592079,5.937620,0.049296,0.444193,-0.334810
6.240,1196420,9.734824,4.414908,6.406884,0.008394,0.285914,-0.341072
6.260,1196440,9.442732,4.314352,6.526594,-0.067415,0.245412,-0.309363
6.280,1196460,9.155427,4.544195,6.493075,-0.130567,0.173067,-0.275123
6.300,1196480,9.351752,4.946421,6.387730,-0.173600,0.059021,-0.264864
6.320,1196500,9.260772,5.066131,6.138733,-0.183459,-0.016654,-0.239283
6.340,1196520,8.542512,5.114015,6.291962,-0.182793,-0.056890,-0.201046
6.360,1196540,8.508993,5.200206,6.521805,-0.159211,-0.072211,-0.159877
6.380,1196560,9.059659,5.243302,6.488286,-0.158145,-0.081671,-0.110715
6.400,1196580,9.658210,5.276821,6.119579,-0.175599,-0.132698,-0.025181
6.420,1196600,9.050082,5.300763,6.143522,-0.168005,-0.132165,0.083802
6.440,1196620,8.451532,4.984728,6.454768,-0.109383,-0.139227,0.172002
6.460,1196640,9.572019,4.898537,6.229713,-0.094861,-0.226760,0.239949
6.480,1196660,10.960655,4.965574,5.741296,-0.103654,-0.404224,0.295240
6.500,1196680,10.587160,5.018247,5.808333,-0.103521,-0.487360,0.359325
6.520,1196700,9.974244,4.946421,6.382942,-0.077940,-0.509210,0.402092
6.540,1196720,10.568007,4.884171,6.641516,-0.116577,-0.454585,0.410086
6.560,1196740,11.544841,4.908113,6.517017,-0.205842,-0.383972,0.373580
6.580,1196760,11.947066,5.200206,6.679823,-0.253139,-0.303767,0.320688
6.600,1196780,12.612655,5.430049,6.799533,-0.233554,-0.265130,0.279119
6.620,1196800,13.316550,5.597643,7.034164,-0.206775,-0.245279,0.259801
6.640,1196820,13.412318,5.583278,7.115568,-0.177997,-0.220897,0.191320
6.660,1196840,13.546393,5.396531,6.947973,-0.137228,-0.216368,0.099790
6.680,1196860,13.048399,4.999093,6.818686,-0.138560,-0.175466,0.062619
6.700,1196880,12.526464,4.783615,6.732495,-0.167472,-0.155081,0.057556
6.720,1196900,12.263102,4.654328,6.588843,-0.201579,-0.138028,0.050894
6.740,1196920,11.674128,4.525041,6.354211,-0.246211,-0.114579,0.036372
6.760,1196940,11.228806,4.520253,6.306327,-0.261533,-0.109649,-0.029178
6.780,1196960,11.118672,4.472369,6.224925,-0.266196,-0.119109,-0.100190
6.800,1196980,10.802638,4.400543,6.215348,-0.262998,-0.104187,-0.141225
6.820,1197000,10.500969,4.434062,6.177041,-0.241415,-0.078873,-0.174533
6.840,1197020,10.184934,4.314352,6.133945,-0.215168,-0.025980,-0.184525
